Student_ID,Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level,CGPA,CGPA_Category
495,0.2277433311015281,2.1,-1.233240212024836,1.1820742625841376,-0.24997200377387213,3.16,High,7.9,Good
496,-0.7557257112863185,0.5,0.4099389740179712,-1.4244188870163064,1.7393006667169093,2.61,Moderate,6.5249999999999995,Good
497,0.8599734297794294,1.3,-1.7125008079539883,0.2342585718203398,0.6253079712420719,3.24,High,8.100000000000001,Good
498,1.2112123734893747,0.0,-0.8909112149325844,1.0043588205659255,-0.051044736724793933,3.41,High,8.525,Achiever
499,-0.6152301338023408,0.4,-0.48011641842188274,-0.6543186382707206,1.6995152133070939,2.89,Moderate,7.2250000000000005,Good
500,1.0004690072634081,3.6,-0.20625322074808128,0.7081664172022385,-1.5628919662977883,3.51,High,8.774999999999999,Achiever
501,-0.4044867675763731,3.9,-1.4386376102801868,0.8266433785477131,-0.24997200377387213,2.55,High,6.375,Average
502,0.508734486069484,2.8,-1.7125008079539883,-1.0097495223071447,1.0629479587500439,3.2,High,8.0,Good
503,0.7897256410374406,2.7,1.5738575641316273,-0.29888775423429637,-1.4435356060683413,3.31,High,8.275,Good
504,-0.6854779225443296,0.4,0.9576653693655741,0.7081664172022385,-0.011259283314978441,3.01,Moderate,7.5249999999999995,Good
505,-1.5986991761901874,1.4,1.5738575641316273,0.1750200911476024,0.1080970769144684,2.49,Low,6.2250000000000005,Average
506,-1.036716866254275,1.5,-0.48011641842188274,-1.4244188870163064,2.0177988405856193,2.44,Moderate,6.1,Average
507,0.9302212185214194,1.7,1.0945969682024743,0.589689455856764,-1.4435356060683413,3.44,High,8.6,Achiever
508,-0.053247823866427776,3.5,-0.9593770143510351,0.8266433785477131,-0.5682556310523973,2.88,Moderate,7.199999999999999,Good
509,0.3682389085855064,1.2,-1.233240212024836,0.7081664172022385,0.3468097973733624,3.03,High,7.574999999999999,Good
510,0.508734486069484,1.6,0.7522679711102227,-0.9505110416344074,0.0683116235046529,3.46,High,8.65,Achiever
511,1.4219557397153424,1.1,-0.48011641842188274,-1.4244188870163064,0.7844497848813343,3.43,High,8.575000000000001,Achiever
512,-0.8259735000283079,3.3,-1.6440350085355382,-0.2396492735615592,1.0629479587500439,2.74,High,6.8500000000000005,Good
513,-0.5449823450603514,0.1,-1.3017060114432866,-0.1211723122160844,1.8984424803561721,2.49,High,6.2250000000000005,Average
514,0.1574955423595393,2.4,-1.7125008079539883,0.05654312980212756,0.704878878061703,3.12,High,7.800000000000001,Good
515,1.63269910594131,2.1,0.6153363722733226,-0.8912725609616701,-0.7273974446916599,3.61,High,9.025,Achiever
516,0.08724775361754986,3.9,-1.3017060114432866,-1.542895848361781,0.9833770519304125,3.28,High,8.2,Good
517,1.0004690072634081,3.2,-1.3017060114432866,-0.6543186382707206,0.14788253032428425,3.36,High,8.4,Good
518,-0.5449823450603514,1.5,-1.7125008079539883,-0.5358416769252459,1.8586570269463567,3.31,High,8.275,Good
519,0.508734486069484,3.9,1.1630627676209244,-1.542895848361781,-0.6876119912818441,3.26,High,8.149999999999999,Good
520,1.0004690072634081,1.8,-0.34318481958498204,-0.5358416769252459,0.0683116235046529,3.38,High,8.45,Good
521,-1.5284513874481986,0.9,-0.8909112149325844,0.11578161047486497,1.7393006667169093,2.76,Low,6.8999999999999995,Good
522,-1.5284513874481986,3.8,1.5053917647131758,0.8266433785477131,-1.2843937924290787,3.13,Low,7.824999999999999,Good
523,1.7731946834252876,2.2,1.5738575641316273,-1.4836573676890434,-1.0058956185603694,3.25,High,8.125,Good
524,-1.036716866254275,0.6,0.4099389740179712,1.1820742625841376,0.1080970769144684,2.78,Moderate,6.949999999999999,Good
525,0.29799111984351756,0.6,1.0945969682024743,0.6489279365295011,-0.6876119912818441,3.5,Moderate,8.75,Achiever
526,-0.8259735000283079,1.4,1.436925965294726,-0.5950801575979833,0.26723889055373107,2.74,Moderate,6.8500000000000005,Good
527,-0.12349561260841722,3.6,0.6838021716917726,-1.4244188870163064,-0.011259283314978441,2.93,Moderate,7.325,Good
528,-1.247460232480242,3.8,0.06760997692571961,-0.713557118943458,0.4263807041929938,3.27,Low,8.175,Good
529,0.016999964875561043,2.7,-1.4386376102801868,-0.6543186382707206,0.9833770519304125,3.09,High,7.725,Good
530,0.1574955423595393,1.7,-1.5755692091170874,-1.0097495223071447,1.619944306487463,3.43,High,8.575000000000001,Achiever
531,-0.19374340135040605,0.8,-1.5755692091170874,1.4190281852750866,0.5457370644224406,2.99,High,7.4750000000000005,Good
532,1.63269910594131,0.8,1.5738575641316273,0.5304509751840266,-1.7220337799370509,3.59,High,8.975,Achiever
533,0.7897256410374406,3.9,0.20454157576262036,-1.0097495223071447,-0.6478265378720285,3.69,High,9.225,Achiever
534,-1.4582035987062092,2.5,1.6423233635500774,-0.9505110416344074,0.3070243439635466,2.54,Low,6.35,Average
535,1.0707167960053972,3.6,1.5053917647131758,-0.6543186382707206,-1.6822483265272352,3.44,High,8.6,Achiever
536,0.9302212185214194,0.6,-0.06932162191118052,0.9451203398931879,-0.5682556310523973,3.32,High,8.299999999999999,Good
537,-0.8962212887702967,2.6,0.5468705728548725,-1.0097495223071447,0.6253079712420719,3.23,Moderate,8.075,Good
538,0.016999964875561043,0.0,-1.7125008079539883,-0.35812623490703377,2.0177988405856193,3.2,High,8.0,Good
539,1.4922035284573312,0.9,0.47840477343642124,-0.8912725609616701,-0.09083019013460979,3.62,High,9.05,Achiever
540,0.7897256410374406,0.4,-0.27471902016653194,-1.4836573676890434,1.3414461326187535,3.2,High,8.0,Good
541,-0.053247823866427776,2.6,-1.3017060114432866,-0.5950801575979833,0.943591598520597,3.26,High,8.149999999999999,Good
542,1.7731946834252876,0.2,0.8891995699471241,-0.4766031962525086,-0.488684724232766,3.46,High,8.65,Achiever
543,-0.3342389788343843,3.0,1.436925965294726,0.8858818592204507,-1.6424628731174193,2.68,Moderate,6.7,Good
544,1.0004690072634081,1.0,0.20454157576262036,-0.29888775423429637,-0.09083019013460979,3.54,High,8.85,Achiever
545,0.5789822748114741,1.0,-1.027842813769485,1.6559821079660362,-0.44889927082295034,3.25,High,8.125,Good
546,-0.9664690775122862,0.2,-1.5755692091170874,-0.9505110416344074,2.813507908781932,2.72,High,6.800000000000001,Good
547,1.2814601622313648,1.1,1.5738575641316273,-0.29888775423429637,-1.0854665253800007,3.79,High,9.475,Achiever
548,0.08724775361754986,3.0,-0.7539796160956836,-0.35812623490703377,0.2274534371439156,2.83,Moderate,7.075,Good
549,1.4219557397153424,3.8,1.3684601658762758,-1.3059419256708316,-1.4435356060683413,3.4,High,8.5,Achiever
550,0.016999964875561043,0.8,0.3414731745995211,-0.9505110416344074,0.9038061451107812,3.43,Moderate,8.575000000000001,Achiever
551,-0.5449823450603514,3.4,-1.027842813769485,-1.3651804063435689,1.261875225799122,2.48,Moderate,6.2,Average
552,1.140964584747386,3.3,-0.5485822178403328,0.41197401383855176,-1.1252519787898163,3.4,High,8.5,Achiever
553,1.0004690072634081,2.6,-1.164774412606386,1.5375051466205614,-1.165037432199632,2.98,High,7.45,Good
554,-0.26399119009239547,0.2,-1.3017060114432866,1.1228357819113999,0.8640206917009656,3.13,High,7.824999999999999,Good
555,-1.7391947536741656,1.7,0.06760997692571961,-1.4244188870163064,2.0177988405856193,2.53,Low,6.324999999999999,Average
556,-0.8962212887702967,0.0,0.7522679711102227,1.8336975499842483,-0.36932836400331914,2.71,Moderate,6.775,Good
557,-0.9664690775122862,2.7,0.8207337705286728,1.4190281852750866,-1.165037432199632,2.57,Moderate,6.425,Average
558,-0.6152301338023408,2.9,1.0945969682024743,-1.0097495223071447,0.02852617009483741,2.85,Moderate,7.125,Good
559,-0.4044867675763731,3.6,1.0261311687840242,1.0043588205659255,-1.6822483265272352,2.92,Moderate,7.3,Good
560,0.3682389085855064,2.6,-1.4386376102801868,0.35273553316581435,0.14788253032428425,3.48,High,8.7,Achiever
561,0.7194778522954517,0.7,0.9576653693655741,0.41197401383855176,-0.7273974446916599,3.41,High,8.525,Achiever
562,-0.6854779225443296,2.9,0.8891995699471241,-1.246703444998094,0.3468097973733624,2.67,Moderate,6.675,Good
563,0.08724775361754986,2.0,-0.48011641842188274,1.7152205886387735,-0.926324711740738,3.25,Moderate,8.125,Good
564,0.7897256410374406,1.8,1.436925965294726,0.05654312980212756,-1.244608339019263,3.47,High,8.675,Achiever
565,0.7897256410374406,3.4,-0.7539796160956836,1.0635973012386628,-1.2843937924290787,3.18,High,7.95,Good
566,-0.5449823450603514,3.9,1.2315285670393756,0.11578161047486497,-1.244608339019263,2.78,Moderate,6.949999999999999,Good
567,0.7897256410374406,2.2,1.5053917647131758,-0.5950801575979833,-1.0058956185603694,3.07,High,7.675,Good
568,1.0004690072634081,2.9,-0.4116506190034321,-1.542895848361781,0.3468097973733624,3.26,High,8.149999999999999,Good
569,1.2112123734893747,0.0,0.6838021716917726,1.8336975499842483,-1.5231065128879726,3.08,High,7.7,Good
570,0.7194778522954517,3.3,0.13607577634417029,1.0043588205659255,-1.6822483265272352,3.2,High,8.0,Good
571,-1.5284513874481986,2.0,0.7522679711102227,1.4782666659478243,-0.5682556310523973,2.89,Low,7.2250000000000005,Good
572,0.2277433311015281,1.6,-1.233240212024836,1.4782666659478243,-0.24997200377387213,3.06,High,7.65,Good
573,-1.1772124437382532,1.2,-0.6855138166772335,1.4782666659478243,0.3865952507831779,3.08,Low,7.7,Good
574,-0.8259735000283079,2.5,0.27300737518107104,1.3597897046023495,-0.8069683515112912,3.07,Moderate,7.675,Good
575,1.4219557397153424,0.0,0.6153363722733226,-1.4244188870163064,0.5855225178322562,3.07,High,7.675,Good
576,-0.6854779225443296,1.4,0.4099389740179712,-0.4173647155797712,0.6650934246518875,3.06,Moderate,7.65,Good
577,0.8599734297794294,1.6,-1.5071034096986373,1.1820742625841376,-0.24997200377387213,3.2,High,8.0,Good
578,0.6492300635534629,1.3,-1.5071034096986373,-0.29888775423429637,0.9833770519304125,2.92,High,7.3,Good
579,1.56245131719932,2.6,0.6153363722733226,-0.35812623490703377,-1.244608339019263,3.38,High,8.45,Good
580,0.9302212185214194,0.4,-0.7539796160956836,-0.5950801575979833,0.943591598520597,3.05,High,7.625,Good
581,-0.19374340135040605,3.9,-1.5071034096986373,0.2342585718203398,0.0683116235046529,3.03,High,7.574999999999999,Good
582,0.8599734297794294,2.8,-0.27471902016653194,-0.4766031962525086,-0.3295429105935035,3.12,High,7.800000000000001,Good
583,-0.3342389788343843,1.1,-1.027842813769485,0.11578161047486497,1.0629479587500439,2.87,Moderate,7.175000000000001,Good
584,0.5789822748114741,3.9,0.3414731745995211,-1.4244188870163064,-0.3295429105935035,3.04,High,7.6,Good
585,-1.4582035987062092,3.8,-0.6855138166772335,-1.246703444998094,1.3414461326187535,3.14,Low,7.8500000000000005,Good
586,0.508734486069484,1.1,-1.6440350085355382,1.8336975499842483,-0.21018655036405662,3.5,High,8.75,Achiever
587,-0.8259735000283079,2.7,0.6838021716917726,0.589689455856764,-0.608041084462213,2.72,Moderate,6.800000000000001,Good
588,0.3682389085855064,3.5,1.5053917647131758,-1.4244188870163064,-0.7273974446916599,3.02,Moderate,7.55,Good
589,-1.1772124437382532,3.8,0.8207337705286728,1.3597897046023495,-1.4435356060683413,2.95,Low,7.375,Good
590,0.7194778522954517,2.7,-0.34318481958498204,-1.542895848361781,0.5457370644224406,3.01,High,7.5249999999999995,Good
591,0.29799111984351756,1.0,-0.1377874213296312,1.774459069311511,-0.8865392583309224,3.41,Moderate,8.525,Achiever
592,-1.1069646549962637,2.7,1.6423233635500774,-1.246703444998094,0.2274534371439156,2.82,Low,7.05,Good
593,-1.7391947536741656,1.7,-1.3701718108617367,1.0635973012386628,1.1823043189794906,2.72,High,6.800000000000001,Good
594,-0.8259735000283079,1.7,0.7522679711102227,-1.542895848361781,1.1823043189794906,3.11,Moderate,7.7749999999999995,Good
595,0.29799111984351756,2.5,0.47840477343642124,-0.8320340802889327,-0.09083019013460979,3.08,Moderate,7.7,Good
596,-1.036716866254275,3.5,0.8207337705286728,-1.542895848361781,0.5457370644224406,2.95,Moderate,7.375,Good
597,-0.8962212887702967,0.9,-0.7539796160956836,-0.713557118943458,1.8586570269463567,2.92,Moderate,7.3,Good
598,0.8599734297794294,2.4,0.6153363722733226,-1.3651804063435689,-0.09083019013460979,3.16,High,7.9,Good
599,1.63269910594131,3.4,1.0261311687840242,-0.713557118943458,-1.602677419707604,3.49,High,8.725000000000001,Achiever
600,-1.036716866254275,2.5,0.8207337705286728,1.0043588205659255,-0.7671828981014756,3.05,Moderate,7.625,Good
601,0.08724775361754986,0.3,-0.4116506190034321,1.6559821079660362,-0.24997200377387213,3.35,Moderate,8.375,Good
602,-0.8259735000283079,1.5,1.3684601658762758,0.7674048978749759,-0.6478265378720285,3.42,Moderate,8.55,Achiever
603,1.0004690072634081,1.8,0.47840477343642124,-0.8320340802889327,-0.21018655036405662,3.21,High,8.025,Good
604,-0.19374340135040605,2.6,1.5053917647131758,-1.4244188870163064,-0.051044736724793933,3.42,Moderate,8.55,Achiever
605,1.140964584747386,1.2,-0.20625322074808128,-1.542895848361781,0.8242352382911502,3.37,High,8.425,Good
606,-1.5284513874481986,2.0,1.436925965294726,-1.246703444998094,0.8640206917009656,2.41,Low,6.025,Average
607,0.9302212185214194,1.6,0.5468705728548725,-0.7727955996161954,-0.17040109695424097,3.26,High,8.149999999999999,Good
608,-1.4582035987062092,0.7,0.5468705728548725,1.5375051466205614,-0.011259283314978441,2.75,Low,6.875,Good
609,1.140964584747386,2.7,-1.3017060114432866,-0.5950801575979833,0.2274534371439156,3.15,High,7.875,Good
610,0.08724775361754986,2.1,-0.48011641842188274,-0.35812623490703377,0.4263807041929938,2.97,Moderate,7.425000000000001,Good
611,1.140964584747386,3.2,-0.6855138166772335,1.2413127432568747,-1.5628919662977883,3.34,High,8.35,Good
612,-0.47473455631836253,2.0,1.5053917647131758,1.2413127432568747,-1.4435356060683413,3.09,Moderate,7.725,Good
613,-1.3879558099642204,1.6,0.20454157576262036,0.1750200911476024,0.704878878061703,2.9,Low,7.25,Good
614,0.6492300635534629,3.4,1.2315285670393756,-0.29888775423429637,-1.4435356060683413,3.2,High,8.0,Good
615,-0.19374340135040605,2.4,-1.164774412606386,0.7674048978749759,0.1080970769144684,3.19,High,7.975,Good
616,-0.9664690775122862,0.5,-1.164774412606386,-1.6021343290345182,2.893078815601563,2.73,High,6.825,Good
617,0.7897256410374406,2.9,0.06760997692571961,-1.1282264836526195,-0.09083019013460979,3.15,High,7.875,Good
618,-1.3879558099642204,0.9,0.06760997692571961,0.5304509751840266,0.8242352382911502,2.57,Low,6.425,Average
619,-0.8962212887702967,0.2,-0.34318481958498204,-0.7727955996161954,1.9382279337659876,3.13,Moderate,7.824999999999999,Good
620,-0.26399119009239547,1.7,0.13607577634417029,0.8858818592204507,-0.4091138174131348,3.48,Moderate,8.7,Achiever
621,0.7194778522954517,0.7,-0.0008558224927304587,-0.1211723122160844,0.18766798373409974,3.34,High,8.35,Good
622,0.1574955423595393,0.5,0.3414731745995211,-1.1874649643253568,1.1027334121598593,3.34,Moderate,8.35,Good
623,-0.5449823450603514,0.6,0.6838021716917726,-0.8912725609616701,1.0629479587500439,3.18,Moderate,7.95,Good
624,-1.036716866254275,2.0,-0.27471902016653194,-1.542895848361781,1.7790861201267256,2.85,Moderate,7.125,Good
625,1.0707167960053972,0.3,-0.06932162191118052,0.41197401383855176,-0.17040109695424097,3.64,High,9.1,Achiever
626,-0.8259735000283079,0.0,0.7522679711102227,0.29349705249307717,0.6253079712420719,3.14,Moderate,7.8500000000000005,Good
627,1.2112123734893747,3.3,1.1630627676209244,-0.9505110416344074,-1.244608339019263,3.6,High,9.0,Achiever
628,-0.12349561260841722,0.7,1.2315285670393756,1.5375051466205614,-1.165037432199632,2.97,Moderate,7.425000000000001,Good
629,-0.12349561260841722,0.3,-0.4116506190034321,1.2413127432568747,0.14788253032428425,3.09,Moderate,7.725,Good
630,-1.5284513874481986,3.5,-0.4116506190034321,0.35273553316581435,0.26723889055373107,2.81,Low,7.025,Good
631,1.63269910594131,0.3,0.47840477343642124,-1.3651804063435689,0.3865952507831779,3.71,High,9.275,Achiever
632,-0.19374340135040605,4.0,0.20454157576262036,-0.6543186382707206,-0.36932836400331914,2.98,Moderate,7.45,Good
633,-0.9664690775122862,1.4,-0.4116506190034321,-1.3651804063435689,1.9382279337659876,2.79,Moderate,6.975,Good
634,0.7897256410374406,2.6,0.6838021716917726,-1.6021343290345182,-0.011259283314978441,2.85,High,7.125,Good
635,-0.9664690775122862,2.6,-0.06932162191118052,-1.6021343290345182,1.4210170394383848,3.03,Moderate,7.574999999999999,Good
636,0.1574955423595393,0.3,0.8891995699471241,0.47121249451128916,-0.24997200377387213,3.29,Moderate,8.225,Good
637,1.0004690072634081,3.0,1.0261311687840242,-0.6543186382707206,-1.1252519787898163,3.42,High,8.55,Achiever
638,0.4384866973274952,3.0,-1.164774412606386,-0.8912725609616701,0.6253079712420719,3.04,High,7.6,Good
639,1.4219557397153424,3.0,1.3684601658762758,-0.713557118943458,-1.5231065128879726,3.76,High,9.399999999999999,Achiever
640,1.3517079509733536,2.3,0.47840477343642124,-1.246703444998094,-0.3295429105935035,3.62,High,9.05,Achiever
641,-0.053247823866427776,2.9,-0.7539796160956836,-0.8912725609616701,0.704878878061703,2.89,Moderate,7.2250000000000005,Good
642,-0.9664690775122862,1.7,1.3684601658762758,0.1750200911476024,-0.24997200377387213,2.76,Moderate,6.8999999999999995,Good
643,-1.1069646549962637,0.3,0.6838021716917726,-0.2396492735615592,1.0629479587500439,2.99,Low,7.4750000000000005,Good
644,1.0707167960053972,1.1,0.6838021716917726,-0.7727955996161954,-0.1306156435444253,3.56,High,8.9,Achiever
645,1.56245131719932,2.5,-0.6170480172587836,-0.7727955996161954,-0.21018655036405662,3.57,High,8.924999999999999,Achiever
646,-0.9664690775122862,2.4,-0.8224454155141343,0.7674048978749759,0.3468097973733624,2.73,Moderate,6.825,Good
647,1.140964584747386,3.1,0.8891995699471241,-1.246703444998094,-0.7671828981014756,3.42,High,8.55,Achiever
648,-0.47473455631836253,1.7,-1.5755692091170874,-0.6543186382707206,1.7393006667169093,2.91,High,7.275,Good
649,-1.5986991761901874,3.5,-0.8909112149325844,0.35273553316581435,0.5855225178322562,2.8,Low,7.0,Good
650,-0.6152301338023408,3.6,1.2999943664578257,-0.7727955996161954,-0.5284701776425816,2.94,Moderate,7.35,Good
651,1.4219557397153424,4.0,1.0945969682024743,-0.8912725609616701,-1.6424628731174193,3.52,High,8.8,Achiever
652,-1.5284513874481986,0.4,1.7107891629685272,-0.4173647155797712,0.7844497848813343,2.49,Low,6.2250000000000005,Average
653,0.8599734297794294,3.2,1.2315285670393756,0.05654312980212756,-1.7220337799370509,3.1,High,7.75,Good
654,-1.6689469649321769,1.4,0.9576653693655741,0.41197401383855176,0.3468097973733624,2.72,Low,6.800000000000001,Good
655,-0.6152301338023408,2.6,-0.8909112149325844,-1.542895848361781,1.6597297598972784,3.11,Moderate,7.7749999999999995,Good
656,0.9302212185214194,0.2,1.1630627676209244,0.5304509751840266,-0.8467538049211067,3.59,High,8.975,Achiever
657,0.2277433311015281,2.5,1.2315285670393756,-0.06193383154334699,-1.0058956185603694,3.2,Moderate,8.0,Good
658,0.9302212185214194,1.8,0.6838021716917726,-0.4766031962525086,-0.5284701776425816,3.32,High,8.299999999999999,Good
659,-0.9664690775122862,2.4,1.436925965294726,1.6559821079660362,-1.5628919662977883,2.99,Moderate,7.4750000000000005,Good
660,-0.9664690775122862,4.0,1.6423233635500774,-0.06193383154334699,-1.165037432199632,2.49,Moderate,6.2250000000000005,Average
661,1.0707167960053972,2.9,0.3414731745995211,-1.4836573676890434,-0.17040109695424097,3.74,High,9.350000000000001,Achiever
662,0.6492300635534629,1.5,1.5053917647131758,-1.1874649643253568,-0.24997200377387213,3.16,High,7.9,Good
663,0.016999964875561043,2.8,0.6838021716917726,0.41197401383855176,-1.0058956185603694,2.98,Moderate,7.45,Good
664,0.508734486069484,2.4,-1.0963086131879352,0.8858818592204507,-0.4091138174131348,3.13,High,7.824999999999999,Good
665,-0.12349561260841722,2.7,1.1630627676209244,-1.1282264836526195,-0.1306156435444253,3.41,Moderate,8.525,Achiever
666,1.2112123734893747,3.2,1.5738575641316273,-1.0097495223071447,-1.4037501526585257,3.55,High,8.875,Achiever
667,-0.053247823866427776,1.6,-1.164774412606386,0.41197401383855176,0.5855225178322562,3.19,High,7.975,Good
668,0.29799111984351756,2.4,-0.48011641842188274,-1.4244188870163064,0.9038061451107812,3.14,Moderate,7.8500000000000005,Good
669,-1.5986991761901874,1.7,-1.4386376102801868,0.5304509751840266,1.5005879462580156,2.55,High,6.375,Average
670,1.2814601622313648,3.5,-1.027842813769485,0.6489279365295011,-1.165037432199632,3.52,High,8.8,Achiever
671,-0.7557257112863185,3.2,1.7107891629685272,-1.542895848361781,-0.011259283314978441,3.01,Moderate,7.5249999999999995,Good
672,1.7029468946832989,1.9,1.1630627676209244,-1.4836573676890434,-0.608041084462213,3.65,High,9.125,Achiever
673,-0.5449823450603514,0.3,1.6423233635500774,1.3005512239296124,-0.8467538049211067,2.96,Moderate,7.4,Good
674,-1.4582035987062092,0.8,-0.9593770143510351,0.05654312980212756,1.818871573536541,2.66,Low,6.65,Good
675,-0.8259735000283079,0.4,-1.164774412606386,-1.0689880029798822,2.4952242815034067,2.93,High,7.325,Good
676,-0.7557257112863185,3.2,-0.6170480172587836,-0.5358416769252459,0.6650934246518875,3.06,Moderate,7.65,Good
677,-0.8962212887702967,0.5,-0.8224454155141343,-0.35812623490703377,1.818871573536541,2.84,Moderate,7.1,Good
678,-0.9664690775122862,3.2,-1.233240212024836,-0.35812623490703377,1.0231625053402285,2.95,High,7.375,Good
679,1.2814601622313648,0.6,-1.4386376102801868,0.11578161047486497,0.5855225178322562,3.51,High,8.774999999999999,Achiever
680,1.0707167960053972,0.5,0.27300737518107104,0.1750200911476024,-0.2897574571836878,2.99,High,7.4750000000000005,Good
681,-1.247460232480242,2.5,-0.7539796160956836,0.11578161047486497,0.8640206917009656,2.84,Low,7.1,Good
682,-0.6854779225443296,3.3,-1.5071034096986373,-0.1211723122160844,0.8242352382911502,2.81,High,7.025,Good
683,-0.12349561260841722,2.9,0.27300737518107104,0.7081664172022385,-0.926324711740738,3.19,Moderate,7.975,Good
684,-0.6152301338023408,2.2,1.1630627676209244,1.8929360306569858,-1.6822483265272352,3.06,Moderate,7.65,Good
685,1.3517079509733536,1.5,-1.027842813769485,0.11578161047486497,-0.051044736724793933,3.4,High,8.5,Achiever
686,-0.053247823866427776,3.4,-0.48011641842188274,1.4782666659478243,-1.244608339019263,3.45,Moderate,8.625,Achiever
687,-0.3342389788343843,1.3,-0.1377874213296312,1.1228357819113999,-0.21018655036405662,3.0,Moderate,7.5,Good
688,1.63269910594131,0.7,0.20454157576262036,0.35273553316581435,-0.7671828981014756,3.41,High,8.525,Achiever
689,-0.053247823866427776,2.6,-0.9593770143510351,0.35273553316581435,0.1080970769144684,3.41,Moderate,8.525,Achiever
690,-1.247460232480242,2.3,-1.0963086131879352,-0.5950801575979833,1.619944306487463,2.62,High,6.550000000000001,Good
691,-0.9664690775122862,0.7,1.0945969682024743,-0.5950801575979833,0.8242352382911502,2.69,Moderate,6.725,Good
692,-0.4044867675763731,3.2,-0.48011641842188274,-1.3059419256708316,0.9038061451107812,3.08,Moderate,7.7,Good
693,0.2277433311015281,3.4,1.0261311687840242,-1.1874649643253568,-0.488684724232766,2.95,Moderate,7.375,Good
694,-0.9664690775122862,3.5,-0.8909112149325844,-0.6543186382707206,0.9038061451107812,3.05,Moderate,7.625,Good
695,-1.7391947536741656,3.5,1.0261311687840242,0.6489279365295011,-0.6478265378720285,2.62,Low,6.550000000000001,Good
696,-0.12349561260841722,1.4,-1.3701718108617367,0.11578161047486497,1.0231625053402285,3.19,High,7.975,Good
697,1.4922035284573312,0.2,-0.6855138166772335,-0.8912725609616701,0.8640206917009656,3.5,High,8.75,Achiever
698,-0.12349561260841722,1.9,0.8891995699471241,-1.0689880029798822,0.3070243439635466,3.06,Moderate,7.65,Good
699,-0.053247823866427776,1.7,0.3414731745995211,1.952174511329723,-1.36396469924871,3.0,Moderate,7.5,Good
700,1.140964584747386,0.7,-1.5755692091170874,-0.8912725609616701,1.3812315860285689,3.64,High,9.1,Achiever
701,-0.5449823450603514,2.0,0.4099389740179712,1.6559821079660362,-1.0456810719701848,3.11,Moderate,7.7749999999999995,Good
702,-1.5284513874481986,0.1,0.20454157576262036,-0.06193383154334699,1.5403733996678313,3.58,Low,8.95,Achiever
703,1.2112123734893747,0.6,-1.6440350085355382,-0.002695350870609582,0.8242352382911502,3.27,High,8.175,Good
704,0.3682389085855064,1.1,-1.0963086131879352,-0.2396492735615592,0.943591598520597,3.27,High,8.175,Good
705,1.0707167960053972,1.6,0.8891995699471241,-1.246703444998094,-0.1306156435444253,3.2,High,8.0,Good
706,0.6492300635534629,2.3,1.436925965294726,-0.7727955996161954,-0.8069683515112912,3.41,High,8.525,Achiever
707,-1.5284513874481986,0.1,1.0945969682024743,0.2342585718203398,0.8242352382911502,2.65,Low,6.625,Good
708,-0.5449823450603514,0.1,1.5738575641316273,0.7674048978749759,-0.36932836400331914,3.15,Moderate,7.875,Good
709,1.56245131719932,1.1,0.4099389740179712,0.47121249451128916,-1.0854665253800007,3.63,High,9.075,Achiever
710,1.56245131719932,3.5,0.8207337705286728,-1.246703444998094,-1.1252519787898163,3.36,High,8.4,Good
711,-0.7557257112863185,3.9,-1.6440350085355382,0.9451203398931879,-0.011259283314978441,3.14,High,7.8500000000000005,Good
712,1.7731946834252876,1.2,-0.5485822178403328,-1.3059419256708316,0.5059516110126248,3.79,High,9.475,Achiever
713,-0.19374340135040605,1.0,-0.5485822178403328,1.3597897046023495,-0.09083019013460979,3.21,Moderate,8.025,Good
714,-1.5284513874481986,0.4,-1.164774412606386,0.5304509751840266,1.818871573536541,2.76,High,6.8999999999999995,Good
715,-1.1772124437382532,3.9,-0.20625322074808128,0.1750200911476024,-0.09083019013460979,2.83,Low,7.075,Good
716,0.5789822748114741,3.0,0.8891995699471241,-0.2396492735615592,-1.0854665253800007,2.92,High,7.3,Good
717,1.4219557397153424,3.3,0.8891995699471241,-1.542895848361781,-0.8069683515112912,3.24,High,8.100000000000001,Good
718,-0.3342389788343843,3.5,1.3684601658762758,0.5304509751840266,-1.5628919662977883,3.4,Moderate,8.5,Achiever
719,-0.6152301338023408,2.8,-0.7539796160956836,-0.9505110416344074,1.1027334121598593,2.88,Moderate,7.199999999999999,Good
720,-0.26399119009239547,3.3,-1.3017060114432866,1.0043588205659255,-0.2897574571836878,2.85,High,7.125,Good
721,0.1574955423595393,1.2,-0.0008558224927304587,-0.5358416769252459,0.5855225178322562,2.88,Moderate,7.199999999999999,Good
722,-1.1772124437382532,0.5,0.13607577634417029,1.596743627293299,0.1080970769144684,3.27,Low,8.175,Good
723,-0.5449823450603514,2.9,0.5468705728548725,1.7152205886387735,-1.5231065128879726,3.06,Moderate,7.65,Good
724,0.5789822748114741,3.6,-0.34318481958498204,-0.5950801575979833,-0.36932836400331914,3.5,High,8.75,Achiever
725,-1.6689469649321769,3.3,1.0261311687840242,-1.246703444998094,0.6650934246518875,2.54,Low,6.35,Average
726,-1.3177080212222314,3.9,-0.9593770143510351,-1.3651804063435689,1.4608024928482002,3.32,Low,8.299999999999999,Good
727,0.3682389085855064,3.0,-1.5755692091170874,0.7674048978749759,-0.21018655036405662,3.01,High,7.5249999999999995,Good
